datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2025-01-02 14:00:00,long,buy,96431.4,0.0,999.95,-0.01,-0.01
2025-01-06 14:57:00,long,sell - take_profit,0.0,101252.97,1049.9,5.0,4.99
2025-01-07 10:00:00,short,sell,0.0,101667.1,1049.84,-0.01,4.99
2025-01-07 17:48:00,short,buy - take_profit,96583.745,0.0,1102.28,5.0,9.98
2025-01-08 16:00:00,long,buy,95455.3,0.0,1102.22,-0.01,9.98
2025-01-08 17:31:00,long,sell - stop_loss,0.0,92591.641,1069.1,-3.0,6.97
2025-01-08 18:00:00,long,buy,93957.6,0.0,1069.05,-0.01,6.97
2025-01-10 16:00:00,long,sell - direction change,0.0,93695.9,1066.02,-0.28,6.68
2025-01-10 16:00:00,short,sell,0.0,93695.9,1065.97,-0.01,6.68
2025-01-12 08:00:00,short,buy - direction change,94295.1,0.0,1059.1,-0.64,6.03
2025-01-12 08:00:00,long,buy,94295.1,0.0,1059.04,-0.01,6.03
2025-01-13 10:49:00,long,sell - stop_loss,0.0,91466.247,1027.22,-3.01,3.02
2025-01-13 12:00:00,long,buy,90811.9,0.0,1027.17,-0.01,3.02
2025-01-14 05:07:00,long,sell - take_profit,0.0,95352.495,1078.47,5.0,8.01
2025-01-15 14:00:00,long,buy,98927.7,0.0,1078.42,-0.01,8.01
2025-01-15 22:00:00,long,sell - direction change,0.0,99630.0,1086.02,0.7,8.71
2025-01-15 22:00:00,short,sell,0.0,99630.0,1085.97,-0.01,8.71
2025-01-16 12:00:00,short,buy - direction change,99125.7,0.0,1091.41,0.5,9.21
2025-01-16 12:00:00,long,buy,99125.7,0.0,1091.36,-0.01,9.2
2025-01-17 15:09:00,long,sell - take_profit,0.0,104081.985,1145.87,5.0,14.2
2025-01-17 18:00:00,short,sell,0.0,104106.7,1145.81,-0.01,14.19
2025-01-20 02:00:00,short,buy - direction change,100671.6,0.0,1183.56,3.29,17.49
2025-01-20 02:00:00,long,buy,100671.6,0.0,1183.5,-0.01,17.48
2025-01-20 06:48:00,long,sell - take_profit,0.0,105705.18000000001,1242.61,5.0,22.48
2025-01-20 12:00:00,short,sell,0.0,108271.9,1242.55,-0.01,22.47
2025-01-20 17:06:00,short,buy - take_profit,102858.305,0.0,1304.61,5.0,27.47
2025-01-21 02:00:00,long,buy,101485.3,0.0,1304.54,-0.01,27.46
2025-01-21 16:15:00,long,sell - take_profit,0.0,106559.565,1369.7,5.0,32.46
2025-01-23 04:00:00,long,buy,102411.6,0.0,1369.63,-0.01,32.45
2025-01-24 18:00:00,long,sell - direction change,0.0,106432.4,1423.34,3.92,36.37
2025-01-24 18:00:00,short,sell,0.0,106432.4,1423.27,-0.01,36.37
2025-01-27 01:14:00,short,buy - take_profit,101110.77999999998,0.0,1494.35,5.0,41.36
2025-01-27 02:00:00,short,sell,0.0,101235.3,1494.28,-0.01,41.36
2025-01-27 08:00:00,short,buy - direction change,98986.3,0.0,1527.4,2.22,43.58
2025-01-27 08:00:00,long,buy,98986.3,0.0,1527.32,-0.01,43.57
2025-01-29 19:40:00,long,sell - take_profit,0.0,103935.615,1603.61,5.0,48.57
2025-01-31 14:00:00,short,sell,0.0,104610.0,1603.53,-0.01,48.56
2025-02-02 03:41:00,short,buy - take_profit,99379.5,0.0,1683.62,5.0,53.56
2025-02-02 06:00:00,short,sell,0.0,100201.8,1683.54,-0.01,53.55
2025-02-02 14:00:00,short,buy - direction change,98757.5,0.0,1707.72,1.44,54.99
2025-02-02 14:00:00,long,buy,98757.5,0.0,1707.63,-0.01,54.98
2025-02-02 20:00:00,long,sell - direction change,0.0,98223.3,1698.31,-0.55,54.44
2025-02-02 20:00:00,short,sell,0.0,98223.3,1698.23,-0.01,54.43
2025-02-03 00:00:00,short,buy - direction change,97645.7,0.0,1708.13,0.58,55.01
2025-02-03 00:00:00,long,buy,97645.7,0.0,1708.04,-0.01,55.01
2025-02-03 01:36:00,long,sell - stop_loss,0.0,94716.329,1656.72,-3.0,52.0
2025-02-03 02:00:00,long,buy,93387.6,0.0,1656.63,-0.01,52.0
2025-02-03 15:25:00,long,sell - take_profit,0.0,98056.98000000001,1739.38,5.0,56.99
2025-02-03 16:00:00,long,buy,98804.0,0.0,1739.29,-0.01,56.99
2025-02-04 02:00:00,long,sell - direction change,0.0,101338.1,1783.81,2.56,59.55
2025-02-04 02:00:00,short,sell,0.0,101338.1,1783.72,-0.01,59.54
2025-02-04 20:00:00,short,buy - direction change,98828.6,0.0,1827.8,2.47,62.01
2025-02-04 20:00:00,long,buy,98828.6,0.0,1827.71,-0.01,62.01
2025-02-05 14:00:00,long,sell - direction change,0.0,98548.8,1822.45,-0.29,61.72
2025-02-05 14:00:00,short,sell,0.0,98548.8,1822.35,-0.01,61.72
2025-02-12 12:00:00,short,buy - direction change,96045.3,0.0,1868.56,2.54,64.25
2025-02-12 12:00:00,long,buy,96045.3,0.0,1868.46,-0.01,64.25
2025-02-14 16:00:00,long,sell - direction change,0.0,96886.3,1884.73,0.87,65.12
2025-02-14 16:00:00,short,sell,0.0,96886.3,1884.63,-0.01,65.11
2025-02-18 18:00:00,short,buy - direction change,94069.5,0.0,1939.33,2.9,68.02
2025-02-18 18:00:00,long,buy,94069.5,0.0,1939.23,-0.01,68.01
2025-02-21 09:18:00,long,sell - take_profit,0.0,98772.975,2036.09,5.0,73.01
2025-02-21 12:00:00,long,buy,98586.3,0.0,2035.99,-0.01,73.0
2025-02-21 14:00:00,long,sell - direction change,0.0,99294.7,2050.52,0.71,73.71
2025-02-21 14:00:00,short,sell,0.0,99294.7,2050.42,-0.01,73.71
2025-02-21 18:00:00,short,buy - direction change,96929.4,0.0,2099.15,2.38,76.09
2025-02-21 18:00:00,long,buy,96929.4,0.0,2099.05,-0.01,76.08
2025-02-24 15:46:00,long,sell - stop_loss,0.0,94021.518,2035.98,-3.0,73.08
2025-02-24 22:00:00,long,buy,93987.9,0.0,2035.87,-0.01,73.07
2025-02-25 00:10:00,long,sell - stop_loss,0.0,91168.26299999999,1974.7,-3.01,70.07
2025-02-25 10:00:00,short,sell,0.0,88294.4,1974.6,-0.01,70.06
2025-02-25 14:00:00,short,buy - direction change,88815.2,0.0,1962.86,-0.59,69.47
2025-02-25 14:00:00,long,buy,88815.2,0.0,1962.76,-0.01,69.46
2025-02-25 15:32:00,long,sell - stop_loss,0.0,86150.74399999999,1903.78,-3.01,66.46
2025-02-26 14:00:00,short,sell,0.0,87194.9,1903.68,-0.01,66.45
