datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2025-02-26 18:00:00,long,buy,86002.2,0.0,999.95,-0.01,-0.01
2025-02-26 18:39:00,long,sell - stop_loss,0.0,83422.13399999999,969.9,-3.01,-3.01
2025-02-28 00:00:00,long,buy,84686.0,0.0,969.85,-0.01,-3.02
2025-02-28 01:31:00,long,sell - stop_loss,0.0,82145.42,940.71,-3.01,-6.02
2025-02-28 02:00:00,long,buy,81613.4,0.0,940.66,-0.01,-6.03
2025-02-28 05:53:00,long,sell - stop_loss,0.0,79164.99799999999,912.4,-3.01,-9.03
2025-02-28 06:00:00,long,buy,79953.8,0.0,912.35,-0.01,-9.04
2025-02-28 15:24:00,long,sell - take_profit,0.0,83951.49,957.92,5.0,-4.04
2025-02-28 16:00:00,long,buy,83952.8,0.0,957.88,-0.01,-4.05
2025-03-02 15:37:00,long,sell - take_profit,0.0,88150.44,1005.72,4.99,0.95
2025-03-04 00:00:00,long,buy,86165.3,0.0,1005.67,-0.01,0.94
2025-03-04 01:41:00,long,sell - stop_loss,0.0,83580.341,975.45,-3.01,-2.06
2025-03-04 12:00:00,long,buy,83900.0,0.0,975.4,-0.01,-2.07
2025-03-04 19:15:00,long,sell - take_profit,0.0,88095.0,1024.12,5.0,2.93
2025-03-09 12:00:00,long,buy,84954.3,0.0,1024.07,-0.01,2.92
2025-03-09 16:39:00,long,sell - stop_loss,0.0,82405.671,993.3,-3.01,-0.08
2025-03-09 18:00:00,long,buy,82319.9,0.0,993.25,-0.01,-0.09
2025-03-10 14:16:00,long,sell - stop_loss,0.0,79850.30299999999,963.4,-3.01,-3.09
2025-03-10 16:00:00,long,buy,80011.0,0.0,963.35,-0.01,-3.1
2025-03-10 18:57:00,long,sell - stop_loss,0.0,77610.67,934.41,-3.01,-6.1
2025-03-10 20:00:00,long,buy,79019.5,0.0,934.36,-0.01,-6.11
2025-03-11 00:51:00,long,sell - stop_loss,0.0,76648.915,906.28,-3.01,-9.11
2025-03-11 02:00:00,long,buy,79078.8,0.0,906.24,-0.01,-9.12
2025-03-11 18:49:00,long,sell - take_profit,0.0,83032.74,951.5,5.0,-4.12
2025-03-12 04:00:00,long,buy,82098.2,0.0,951.45,-0.01,-4.13
2025-03-19 22:42:00,long,sell - take_profit,0.0,86203.11,998.98,5.0,0.87
2025-03-21 12:00:00,long,buy,84001.3,0.0,998.93,-0.01,0.86
2025-03-24 14:10:00,long,sell - take_profit,0.0,88201.365,1048.82,5.0,5.86
2025-03-29 10:00:00,long,buy,83505.6,0.0,1048.77,-0.01,5.85
2025-04-02 20:14:00,long,sell - take_profit,0.0,87680.88,1101.15,4.99,10.85
2025-04-02 22:00:00,long,buy,84808.1,0.0,1101.1,-0.01,10.84
2025-04-03 00:03:00,long,sell - stop_loss,0.0,82263.857,1068.01,-3.01,7.84
2025-04-03 12:00:00,long,buy,83061.8,0.0,1067.96,-0.01,7.83
2025-04-06 17:55:00,long,sell - stop_loss,0.0,80569.946,1035.87,-3.01,4.83
2025-04-06 18:00:00,long,buy,80775.8,0.0,1035.82,-0.01,4.82
2025-04-06 22:01:00,long,sell - stop_loss,0.0,78352.526,1004.69,-3.01,1.82
2025-04-07 00:00:00,long,buy,78376.1,0.0,1004.64,-0.01,1.81
2025-04-07 06:25:00,long,sell - stop_loss,0.0,76024.81700000001,974.45,-3.0,-1.19
2025-04-07 08:00:00,long,buy,75077.5,0.0,974.4,-0.01,-1.2
2025-04-07 14:10:00,long,sell - take_profit,0.0,78831.375,1023.07,5.0,3.8
2025-04-07 16:00:00,long,buy,78427.5,0.0,1023.02,-0.01,3.79
2025-04-09 00:02:00,long,sell - stop_loss,0.0,76074.675,992.28,-3.0,0.79
2025-04-09 02:00:00,long,buy,76026.1,0.0,992.23,-0.01,0.78
2025-04-09 17:21:00,long,sell - take_profit,0.0,79827.40500000001,1041.79,5.0,5.78
2025-04-09 18:00:00,long,buy,82160.8,0.0,1041.74,-0.01,5.77
2025-04-10 15:36:00,long,sell - stop_loss,0.0,79695.976,1010.44,-3.01,2.77
2025-04-10 16:00:00,long,buy,78734.1,0.0,1010.39,-0.01,2.76
2025-04-11 10:19:00,long,sell - take_profit,0.0,82670.80500000001,1060.85,5.0,7.76
2025-04-11 12:00:00,long,buy,82114.7,0.0,1060.8,-0.01,7.75
2025-04-15 13:47:00,long,sell - take_profit,0.0,86220.435,1113.78,5.0,12.75
2025-04-16 16:00:00,long,buy,84799.9,0.0,1113.73,-0.01,12.74
2025-04-22 12:56:00,long,sell - take_profit,0.0,89039.895,1169.36,5.0,17.74
2025-07-11 08:00:00,short,sell,0.0,117554.6,1169.3,-0.01,17.73
2025-07-14 03:42:00,short,buy - stop_loss,121081.23800000001,0.0,1134.16,-3.01,14.73
2025-07-14 08:00:00,short,sell,0.0,122741.2,1134.1,-0.01,14.72
2025-07-15 04:09:00,short,buy - take_profit,116604.13999999998,0.0,1190.75,5.0,19.72
2025-07-16 08:00:00,short,sell,0.0,118200.0,1190.69,-0.01,19.71
2025-08-02 18:18:00,short,buy - take_profit,112290.0,0.0,1250.16,5.0,24.71
2025-08-11 04:00:00,short,sell,0.0,121709.4,1250.1,-0.01,24.7
