datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2025-01-06 04:00:00,long,buy,99001.7,0.0,999.95,-0.01,-0.01
2025-01-08 04:47:00,long,sell - stop_loss,0.0,96031.64899999999,969.9,-3.01,-3.01
2025-01-15 14:00:00,long,buy,98927.7,0.0,969.85,-0.01,-3.02
2025-01-17 15:06:00,long,sell - take_profit,0.0,103874.085,1018.3,5.0,1.98
2025-01-18 06:00:00,long,buy,102788.0,0.0,1018.25,-0.01,1.98
2025-01-19 23:39:00,long,sell - stop_loss,0.0,99704.36,987.65,-3.0,-1.03
2025-01-20 00:00:00,long,buy,101310.7,0.0,987.6,-0.01,-1.03
2025-01-20 06:49:00,long,sell - take_profit,0.0,106376.235,1036.93,5.0,3.96
2025-01-20 18:00:00,long,buy,102978.4,0.0,1036.88,-0.01,3.96
2025-01-26 16:00:00,long,sell - direction change,0.0,104934.4,1056.52,1.89,5.85
2025-01-26 16:00:00,short,sell,0.0,104934.4,1056.46,-0.01,5.84
2025-01-27 00:00:00,short,buy - direction change,102553.7,0.0,1080.38,2.26,8.11
2025-01-27 00:00:00,long,buy,102553.7,0.0,1080.33,-0.01,8.1
2025-01-27 06:37:00,long,sell - stop_loss,0.0,99477.08899999999,1047.86,-3.01,5.1
2025-01-27 08:00:00,long,buy,98986.3,0.0,1047.81,-0.01,5.09
2025-01-29 19:40:00,long,sell - take_profit,0.0,103935.615,1100.15,5.0,10.09
2025-01-31 20:00:00,long,buy,102232.0,0.0,1100.09,-0.01,10.08
2025-02-02 03:57:00,long,sell - stop_loss,0.0,99165.04,1067.03,-3.01,7.08
2025-02-02 04:00:00,long,buy,99157.1,0.0,1066.98,-0.01,7.07
2025-02-02 22:40:00,long,sell - stop_loss,0.0,96182.387,1034.92,-3.01,4.07
2025-02-03 14:00:00,long,buy,94591.6,0.0,1034.87,-0.01,4.06
2025-02-03 15:50:00,long,sell - take_profit,0.0,99321.18000000001,1086.56,5.0,9.06
2025-02-03 18:00:00,long,buy,99150.3,0.0,1086.5,-0.01,9.05
2025-02-04 22:09:00,long,sell - stop_loss,0.0,96175.791,1053.86,-3.01,6.05
2025-02-07 14:00:00,long,buy,98778.1,0.0,1053.8,-0.01,6.04
2025-02-07 20:38:00,long,sell - stop_loss,0.0,95814.757,1022.14,-3.01,3.04
2025-02-28 02:00:00,long,buy,81613.4,0.0,1022.09,-0.01,3.03
2025-02-28 05:53:00,long,sell - stop_loss,0.0,79164.99799999999,991.37,-3.01,0.03
2025-02-28 06:00:00,long,buy,79953.8,0.0,991.32,-0.01,0.02
2025-02-28 15:24:00,long,sell - take_profit,0.0,83951.49,1040.84,5.0,5.02
2025-03-09 22:00:00,long,buy,81774.2,0.0,1040.79,-0.01,5.01
2025-03-10 14:18:00,long,sell - stop_loss,0.0,79320.974,1009.51,-3.0,2.01
2025-03-10 16:00:00,long,buy,80011.0,0.0,1009.46,-0.01,2.0
2025-03-10 18:57:00,long,sell - stop_loss,0.0,77610.67,979.13,-3.01,-1.0
2025-03-10 20:00:00,long,buy,79019.5,0.0,979.08,-0.01,-1.01
2025-03-11 00:51:00,long,sell - stop_loss,0.0,76648.915,949.66,-3.01,-4.01
2025-03-11 02:00:00,long,buy,79078.8,0.0,949.61,-0.01,-4.02
2025-03-11 18:49:00,long,sell - take_profit,0.0,83032.74,997.04,5.0,0.98
2025-03-13 14:00:00,long,buy,81742.8,0.0,996.99,-0.01,0.97
2025-03-19 18:59:00,long,sell - take_profit,0.0,85829.94,1046.79,4.99,5.97
2025-03-30 20:00:00,long,buy,82512.0,0.0,1046.74,-0.01,5.96
2025-04-02 15:31:00,long,sell - take_profit,0.0,86637.6,1099.02,5.0,10.96
2025-04-06 16:00:00,long,buy,82507.1,0.0,1098.97,-0.01,10.95
2025-04-06 18:18:00,long,sell - stop_loss,0.0,80031.887,1065.94,-3.01,7.95
2025-04-06 20:00:00,long,buy,79579.5,0.0,1065.89,-0.01,7.94
2025-04-06 23:21:00,long,sell - stop_loss,0.0,77192.11499999999,1033.86,-3.01,4.94
2025-04-07 00:00:00,long,buy,78376.1,0.0,1033.81,-0.01,4.93
2025-04-07 06:25:00,long,sell - stop_loss,0.0,76024.81700000001,1002.75,-3.0,1.93
2025-04-07 08:00:00,long,buy,75077.5,0.0,1002.7,-0.01,1.92
2025-04-07 14:10:00,long,sell - take_profit,0.0,78831.375,1052.78,5.0,6.92
2025-04-07 16:00:00,long,buy,78427.5,0.0,1052.73,-0.01,6.91
2025-04-09 00:02:00,long,sell - stop_loss,0.0,76074.675,1021.09,-3.0,3.91
2025-04-09 02:00:00,long,buy,76026.1,0.0,1021.04,-0.01,3.9
2025-04-09 17:21:00,long,sell - take_profit,0.0,79827.40500000001,1072.04,5.0,8.9
2025-04-10 12:00:00,long,buy,81836.0,0.0,1071.99,-0.01,8.89
2025-04-10 15:38:00,long,sell - stop_loss,0.0,79380.92,1039.78,-3.01,5.89
2025-04-10 16:00:00,long,buy,78734.1,0.0,1039.72,-0.01,5.88
2025-04-11 10:19:00,long,sell - take_profit,0.0,82670.80500000001,1091.65,5.0,10.88
2025-05-08 08:00:00,long,buy,99218.0,0.0,1091.6,-0.01,10.87
2025-05-08 21:21:00,long,sell - take_profit,0.0,104178.90000000001,1146.12,5.0,15.87
2025-05-08 22:00:00,long,buy,102809.3,0.0,1146.07,-0.01,15.86
2025-05-21 06:29:00,long,sell - take_profit,0.0,107949.76500000001,1203.31,5.0,20.86
2025-06-05 20:00:00,long,buy,101870.0,0.0,1203.25,-0.01,20.85
2025-06-09 10:13:00,long,sell - take_profit,0.0,106963.5,1263.35,5.0,25.85
2025-06-15 10:00:00,short,sell,0.0,104884.6,1263.28,-0.01,25.84
2025-06-16 18:24:00,short,buy - stop_loss,108031.138,0.0,1225.32,-3.01,22.84
2025-06-21 18:00:00,long,buy,103136.1,0.0,1225.26,-0.01,22.83
2025-06-22 14:19:00,long,sell - stop_loss,0.0,100042.017,1188.45,-3.0,19.83
2025-06-22 16:00:00,long,buy,98871.2,0.0,1188.39,-0.01,19.82
2025-06-23 20:31:00,long,sell - take_profit,0.0,103814.76,1247.74,4.99,24.82
2025-07-13 20:00:00,short,sell,0.0,118918.6,1247.68,-0.01,24.81
2025-07-14 02:00:00,short,buy - direction change,119054.9,0.0,1246.19,-0.12,24.69
2025-07-14 02:00:00,long,buy,119054.9,0.0,1246.13,-0.01,24.69
2025-07-14 04:00:00,long,sell - direction change,0.0,120725.0,1263.54,1.4,26.09
2025-07-14 04:00:00,short,sell,0.0,120725.0,1263.48,-0.01,26.08
2025-07-17 20:00:00,short,buy - direction change,119000.0,0.0,1281.47,1.42,27.51
2025-07-17 20:00:00,long,buy,119000.0,0.0,1281.41,-0.01,27.5
2025-07-18 00:00:00,long,sell - direction change,0.0,119218.7,1283.7,0.18,27.68
2025-07-18 00:00:00,short,sell,0.0,119218.7,1283.63,-0.01,27.67
2025-08-01 19:24:00,short,buy - take_profit,113257.76499999998,0.0,1347.75,5.0,32.67
2025-08-11 00:00:00,long,buy,119271.8,0.0,1347.68,-0.01,32.66
2025-08-11 02:00:00,long,sell - direction change,0.0,119989.7,1355.72,0.6,33.26
2025-08-11 02:00:00,short,sell,0.0,119989.7,1355.66,-0.01,33.26
