datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2025-01-01 00:00:00,long,buy,93530.0,0.0,999.95,-0.01,-0.01
2025-01-03 16:23:00,long,sell - take_profit,0.0,98206.5,1049.9,5.0,4.99
2025-01-03 18:00:00,long,buy,97983.6,0.0,1049.84,-0.01,4.99
2025-01-08 11:34:00,long,sell - stop_loss,0.0,95044.092,1018.3,-3.01,1.98
2025-01-08 12:00:00,long,buy,95101.8,0.0,1018.25,-0.01,1.97
2025-01-09 13:37:00,long,sell - stop_loss,0.0,92248.746,987.65,-3.01,-1.03
2025-01-09 14:00:00,long,buy,91933.7,0.0,987.6,-0.01,-1.04
2025-01-13 14:35:00,long,sell - stop_loss,0.0,89175.689,957.92,-3.0,-4.04
2025-01-13 16:00:00,long,buy,92081.1,0.0,957.88,-0.01,-4.05
2025-01-14 09:37:00,long,sell - take_profit,0.0,96685.15500000001,1005.72,5.0,0.95
2025-01-14 10:00:00,long,buy,97150.0,0.0,1005.67,-0.01,0.95
2025-01-17 02:16:00,long,sell - take_profit,0.0,102007.5,1055.9,5.0,5.94
2025-01-17 04:00:00,long,buy,101016.1,0.0,1055.85,-0.01,5.94
2025-01-17 12:00:00,long,sell - direction change,0.0,102205.4,1068.22,1.17,7.11
2025-01-17 12:00:00,short,sell,0.0,102205.4,1068.17,-0.01,7.1
2025-01-17 14:00:00,short,buy - direction change,102443.3,0.0,1065.63,-0.24,6.86
2025-01-17 14:00:00,long,buy,102443.3,0.0,1065.58,-0.01,6.86
2025-01-17 16:00:00,long,sell - direction change,0.0,103988.4,1081.6,1.5,8.36
2025-01-17 16:00:00,short,sell,0.0,103988.4,1081.54,-0.01,8.36
2025-01-17 18:00:00,short,buy - direction change,104106.7,0.0,1080.26,-0.12,8.24
2025-01-17 18:00:00,long,buy,104106.7,0.0,1080.2,-0.01,8.23
2025-01-18 00:00:00,long,sell - direction change,0.0,104048.8,1079.55,-0.06,8.17
2025-01-18 00:00:00,short,sell,0.0,104048.8,1079.49,-0.01,8.17
2025-01-18 02:00:00,short,buy - direction change,104223.1,0.0,1077.63,-0.17,8.0
2025-01-18 02:00:00,long,buy,104223.1,0.0,1077.58,-0.01,7.99
2025-01-19 02:00:00,long,sell - direction change,0.0,104452.6,1079.9,0.22,8.21
2025-01-19 02:00:00,short,sell,0.0,104452.6,1079.84,-0.01,8.2
2025-01-19 04:00:00,short,buy - direction change,104955.1,0.0,1074.59,-0.49,7.72
2025-01-19 04:00:00,long,buy,104955.1,0.0,1074.54,-0.01,7.71
2025-01-19 06:00:00,long,sell - direction change,0.0,105099.8,1075.97,0.13,7.84
2025-01-19 06:00:00,short,sell,0.0,105099.8,1075.91,-0.01,7.84
2025-01-19 08:00:00,short,buy - direction change,105158.7,0.0,1075.26,-0.06,7.78
2025-01-19 08:00:00,long,buy,105158.7,0.0,1075.2,-0.01,7.77
2025-01-19 22:48:00,long,sell - stop_loss,0.0,102003.939,1042.9,-3.0,4.77
2025-01-20 00:00:00,long,buy,101310.7,0.0,1042.84,-0.01,4.76
2025-01-20 06:49:00,long,sell - take_profit,0.0,106376.235,1094.93,5.0,9.76
2025-01-20 08:00:00,short,sell,0.0,107172.9,1094.88,-0.01,9.75
2025-01-20 12:00:00,short,buy - direction change,108271.9,0.0,1083.59,-1.03,8.72
2025-01-20 12:00:00,long,buy,108271.9,0.0,1083.54,-0.01,8.72
2025-01-20 15:56:00,long,sell - stop_loss,0.0,105023.74299999999,1050.98,-3.01,5.71
2025-01-20 16:00:00,long,buy,105000.0,0.0,1050.93,-0.01,5.71
2025-01-20 17:06:00,long,sell - stop_loss,0.0,101850.0,1019.35,-3.0,2.7
2025-01-20 18:00:00,long,buy,102978.4,0.0,1019.3,-0.01,2.7
2025-01-22 02:00:00,long,sell - direction change,0.0,105785.5,1047.03,2.72,5.42
2025-01-22 02:00:00,short,sell,0.0,105785.5,1046.98,-0.01,5.41
2025-01-22 04:00:00,short,buy - direction change,105588.9,0.0,1048.87,0.18,5.59
2025-01-22 04:00:00,long,buy,105588.9,0.0,1048.82,-0.01,5.59
2025-01-23 02:04:00,long,sell - stop_loss,0.0,102421.233,1017.31,-3.01,2.58
2025-01-23 04:00:00,long,buy,102411.6,0.0,1017.25,-0.01,2.58
2025-01-24 08:00:00,long,sell - direction change,0.0,105008.8,1043.0,2.53,5.11
2025-01-24 08:00:00,short,sell,0.0,105008.8,1042.95,-0.01,5.1
2025-01-24 12:00:00,short,buy - direction change,105384.1,0.0,1039.17,-0.36,4.74
2025-01-24 12:00:00,long,buy,105384.1,0.0,1039.12,-0.01,4.74
2025-01-25 18:00:00,long,sell - direction change,0.0,104848.9,1033.79,-0.51,4.22
2025-01-25 18:00:00,short,sell,0.0,104848.9,1033.74,-0.01,4.22
2025-01-25 20:00:00,short,buy - direction change,104997.8,0.0,1032.22,-0.15,4.07
2025-01-25 20:00:00,long,buy,104997.8,0.0,1032.16,-0.01,4.07
2025-01-26 04:00:00,long,sell - direction change,0.0,105024.5,1032.38,0.02,4.09
2025-01-26 04:00:00,short,sell,0.0,105024.5,1032.32,-0.01,4.08
2025-01-26 08:00:00,short,buy - direction change,104966.0,0.0,1032.85,0.05,4.13
2025-01-26 08:00:00,long,buy,104966.0,0.0,1032.8,-0.01,4.13
2025-01-26 12:00:00,long,sell - direction change,0.0,104773.6,1030.85,-0.19,3.94
2025-01-26 12:00:00,short,sell,0.0,104773.6,1030.8,-0.01,3.93
2025-01-26 20:00:00,short,buy - direction change,105056.7,0.0,1027.96,-0.28,3.66
2025-01-26 20:00:00,long,buy,105056.7,0.0,1027.91,-0.01,3.65
2025-01-27 00:47:00,long,sell - stop_loss,0.0,101904.999,997.02,-3.01,0.65
2025-01-27 02:00:00,long,buy,101235.3,0.0,996.97,-0.01,0.64
2025-01-27 07:20:00,long,sell - stop_loss,0.0,98198.241,967.02,-3.01,-2.36
2025-01-27 08:00:00,long,buy,98986.3,0.0,966.97,-0.01,-2.37
2025-01-29 19:40:00,long,sell - take_profit,0.0,103935.615,1015.27,5.0,2.63
2025-01-29 20:00:00,long,buy,103536.1,0.0,1015.22,-0.01,2.62
2025-01-30 14:00:00,long,sell - direction change,0.0,104840.9,1027.96,1.26,3.88
2025-01-30 14:00:00,short,sell,0.0,104840.9,1027.91,-0.01,3.87
2025-01-30 16:00:00,short,buy - direction change,105516.5,0.0,1021.23,-0.65,3.23
2025-01-30 16:00:00,long,buy,105516.5,0.0,1021.18,-0.01,3.22
2025-01-31 12:00:00,long,sell - direction change,0.0,104675.0,1012.99,-0.8,2.42
2025-01-31 12:00:00,short,sell,0.0,104675.0,1012.94,-0.01,2.41
2025-01-31 14:00:00,short,buy - direction change,104610.0,0.0,1013.51,0.06,2.47
2025-01-31 14:00:00,long,buy,104610.0,0.0,1013.46,-0.01,2.47
2025-01-31 21:30:00,long,sell - stop_loss,0.0,101471.7,983.01,-3.01,-0.54
2025-01-31 22:00:00,long,buy,102074.4,0.0,982.96,-0.01,-0.54
2025-02-02 04:05:00,long,sell - stop_loss,0.0,99012.16799999999,953.42,-3.01,-3.55
2025-02-02 06:00:00,long,buy,100201.8,0.0,953.38,-0.01,-3.55
2025-02-02 17:50:00,long,sell - stop_loss,0.0,97195.746,924.73,-3.01,-6.56
2025-02-02 18:00:00,long,buy,97201.6,0.0,924.68,-0.01,-6.56
2025-02-03 01:42:00,long,sell - stop_loss,0.0,94285.552,896.9,-3.01,-9.57
2025-02-03 02:00:00,long,buy,93387.6,0.0,896.85,-0.01,-9.57
2025-02-03 15:25:00,long,sell - take_profit,0.0,98056.98000000001,941.65,5.0,-4.58
2025-02-03 16:00:00,long,buy,98804.0,0.0,941.6,-0.01,-4.58
2025-02-06 18:32:00,long,sell - stop_loss,0.0,95839.87999999999,913.31,-3.01,-7.59
2025-02-06 20:00:00,long,buy,95953.5,0.0,913.26,-0.01,-7.59
2025-02-24 22:10:00,long,sell - stop_loss,0.0,93074.895,885.82,-3.0,-10.6
2025-02-25 00:00:00,long,buy,91478.2,0.0,885.78,-0.01,-10.6
2025-02-25 07:35:00,long,sell - stop_loss,0.0,88733.85399999999,859.16,-3.01,-13.61
2025-02-25 08:00:00,long,buy,89227.5,0.0,859.12,-0.01,-13.61
2025-02-25 15:00:00,long,sell - stop_loss,0.0,86550.675,833.3,-3.0,-16.62
2025-02-25 16:00:00,long,buy,87250.1,0.0,833.26,-0.01,-16.62
2025-02-26 18:36:00,long,sell - stop_loss,0.0,84632.59700000001,808.22,-3.0,-19.63
2025-02-26 20:00:00,long,buy,83768.7,0.0,808.18,-0.01,-19.63
2025-02-28 01:33:00,long,sell - stop_loss,0.0,81255.639,783.9,-3.01,-22.64
2025-02-28 02:00:00,long,buy,81613.4,0.0,783.86,-0.01,-22.64
2025-02-28 05:53:00,long,sell - stop_loss,0.0,79164.99799999999,760.3,-3.01,-25.65
2025-02-28 06:00:00,long,buy,79953.8,0.0,760.27,-0.01,-25.65
2025-02-28 15:24:00,long,sell - take_profit,0.0,83951.49,798.24,5.0,-20.66
2025-02-28 16:00:00,long,buy,83952.8,0.0,798.2,-0.01,-20.66
2025-03-02 15:37:00,long,sell - take_profit,0.0,88150.44,838.07,4.99,-15.67
2025-03-02 16:00:00,long,buy,87416.7,0.0,838.02,-0.01,-15.67
2025-03-02 16:43:00,long,sell - take_profit,0.0,91787.535,879.88,5.0,-10.68
2025-03-02 18:00:00,long,buy,94103.9,0.0,879.84,-0.01,-10.68
2025-03-03 07:03:00,long,sell - stop_loss,0.0,91280.783,853.4,-3.0,-13.69
2025-03-03 08:00:00,long,buy,92347.3,0.0,853.36,-0.01,-13.69
2025-03-03 14:56:00,long,sell - stop_loss,0.0,89576.881,827.72,-3.01,-16.7
2025-03-03 16:00:00,long,buy,90048.6,0.0,827.67,-0.01,-16.7
2025-03-03 18:32:00,long,sell - stop_loss,0.0,87347.142,802.8,-3.0,-19.71
2025-03-03 20:00:00,long,buy,85532.1,0.0,802.76,-0.01,-19.71
2025-03-04 01:45:00,long,sell - stop_loss,0.0,82966.137,778.64,-3.01,-22.72
2025-03-04 02:00:00,long,buy,83333.2,0.0,778.6,-0.01,-22.72
2025-03-04 19:07:00,long,sell - take_profit,0.0,87499.86,817.49,5.0,-17.73
2025-03-04 20:00:00,long,buy,88183.9,0.0,817.45,-0.01,-17.73
2025-03-06 05:47:00,long,sell - take_profit,0.0,92593.095,858.28,5.0,-12.74
2025-03-06 06:00:00,long,buy,92690.9,0.0,858.24,-0.01,-12.74
2025-03-06 12:49:00,long,sell - stop_loss,0.0,89910.173,832.45,-3.0,-15.75
2025-03-06 14:00:00,long,buy,89522.1,0.0,832.41,-0.01,-15.75
2025-03-07 00:23:00,long,sell - stop_loss,0.0,86836.437,807.39,-3.01,-18.76
2025-03-07 02:00:00,long,buy,88212.6,0.0,807.35,-0.01,-18.76
2025-03-07 21:07:00,long,sell - stop_loss,0.0,85566.22200000001,783.09,-3.0,-21.77
2025-03-07 22:00:00,long,buy,86273.2,0.0,783.06,-0.01,-21.77
2025-03-09 13:53:00,long,sell - stop_loss,0.0,83685.004,759.53,-3.0,-24.78
2025-03-09 14:00:00,long,buy,83422.1,0.0,759.49,-0.01,-24.78
2025-03-09 22:32:00,long,sell - stop_loss,0.0,80919.437,736.67,-3.01,-27.79
2025-03-10 00:00:00,long,buy,80692.3,0.0,736.63,-0.01,-27.79
2025-03-10 17:51:00,long,sell - stop_loss,0.0,78271.531,714.49,-3.01,-30.8
2025-03-10 18:00:00,long,buy,78399.0,0.0,714.46,-0.01,-30.8
2025-03-11 18:12:00,long,sell - take_profit,0.0,82318.95,750.14,4.99,-25.81
2025-03-11 20:00:00,long,buy,83082.7,0.0,750.11,-0.01,-25.81
2025-03-12 15:07:00,long,sell - stop_loss,0.0,80590.219,727.57,-3.0,-28.82
2025-03-12 16:00:00,long,buy,81646.6,0.0,727.53,-0.01,-28.82
2025-03-19 18:57:00,long,sell - take_profit,0.0,85728.93000000001,763.87,5.0,-23.83
2025-03-19 20:00:00,long,buy,85406.0,0.0,763.83,-0.01,-23.83
2025-03-29 10:56:00,long,sell - stop_loss,0.0,82843.81999999999,740.88,-3.01,-26.84
2025-03-29 12:00:00,long,buy,82245.0,0.0,740.84,-0.01,-26.84
2025-04-02 15:08:00,long,sell - take_profit,0.0,86357.25,777.85,5.0,-21.85
2025-04-02 16:00:00,long,buy,86699.3,0.0,777.81,-0.01,-21.85
2025-04-02 22:06:00,long,sell - stop_loss,0.0,84098.321,754.43,-3.01,-24.86
2025-04-03 00:00:00,long,buy,82468.1,0.0,754.4,-0.01,-24.86
2025-04-06 18:19:00,long,sell - stop_loss,0.0,79994.057,731.73,-3.01,-27.87
2025-04-06 20:00:00,long,buy,79579.5,0.0,731.69,-0.01,-27.87
2025-04-06 23:21:00,long,sell - stop_loss,0.0,77192.11499999999,709.71,-3.01,-30.88
2025-04-07 00:00:00,long,buy,78376.1,0.0,709.67,-0.01,-30.88
2025-04-07 06:25:00,long,sell - stop_loss,0.0,76024.81700000001,688.35,-3.0,-33.89
2025-04-07 08:00:00,long,buy,75077.5,0.0,688.31,-0.01,-33.89
2025-04-07 14:10:00,long,sell - take_profit,0.0,78831.375,722.69,5.0,-28.9
2025-04-07 16:00:00,long,buy,78427.5,0.0,722.65,-0.01,-28.9
2025-04-09 00:02:00,long,sell - stop_loss,0.0,76074.675,700.94,-3.0,-31.91
2025-04-09 02:00:00,long,buy,76026.1,0.0,700.9,-0.01,-31.91
2025-04-09 17:21:00,long,sell - take_profit,0.0,79827.40500000001,735.91,5.0,-26.92
2025-04-09 18:00:00,long,buy,82160.8,0.0,735.88,-0.01,-26.92
2025-04-10 15:36:00,long,sell - stop_loss,0.0,79695.976,713.76,-3.01,-29.93
2025-04-10 16:00:00,long,buy,78734.1,0.0,713.73,-0.01,-29.93
2025-04-11 10:19:00,long,sell - take_profit,0.0,82670.80500000001,749.38,5.0,-24.94
2025-04-11 12:00:00,long,buy,82114.7,0.0,749.34,-0.01,-24.94
2025-04-15 13:47:00,long,sell - take_profit,0.0,86220.435,786.77,5.0,-19.95
2025-04-15 14:00:00,long,buy,85542.8,0.0,786.73,-0.01,-19.95
2025-04-22 13:16:00,long,sell - take_profit,0.0,89819.94,826.02,4.99,-14.96
2025-04-22 14:00:00,long,buy,90191.3,0.0,825.98,-0.01,-14.96
2025-04-23 13:38:00,long,sell - take_profit,0.0,94700.865,867.24,5.0,-9.97
2025-04-23 14:00:00,long,buy,92975.5,0.0,867.19,-0.01,-9.97
2025-05-02 14:37:00,long,sell - take_profit,0.0,97624.27500000001,910.51,5.0,-4.98
2025-05-02 16:00:00,long,buy,97263.1,0.0,910.46,-0.01,-4.98
2025-05-04 23:30:00,long,sell - stop_loss,0.0,94345.20700000001,883.11,-3.0,-7.99
2025-05-05 00:00:00,long,buy,94224.1,0.0,883.06,-0.01,-7.99
2025-05-08 03:42:00,long,sell - take_profit,0.0,98935.30500000001,927.17,5.0,-3.0
2025-05-08 04:00:00,long,buy,99105.8,0.0,927.12,-0.01,-3.0
2025-05-08 21:21:00,long,sell - take_profit,0.0,104061.09000000001,973.43,5.0,1.99
2025-05-08 22:00:00,long,buy,102809.3,0.0,973.38,-0.01,1.99
2025-05-10 06:00:00,long,sell - direction change,0.0,103323.1,978.2,0.49,2.48
2025-05-10 06:00:00,short,sell,0.0,103323.1,978.15,-0.01,2.47
2025-05-10 08:00:00,short,buy - direction change,103727.5,0.0,974.27,-0.4,2.08
2025-05-10 08:00:00,long,buy,103727.5,0.0,974.22,-0.01,2.07
2025-05-10 12:00:00,long,sell - direction change,0.0,103399.2,971.09,-0.32,1.75
2025-05-10 12:00:00,short,sell,0.0,103399.2,971.04,-0.01,1.75
2025-05-10 14:00:00,short,buy - direction change,103584.3,0.0,969.25,-0.18,1.56
2025-05-10 14:00:00,long,buy,103584.3,0.0,969.21,-0.01,1.56
2025-05-10 16:00:00,long,sell - direction change,0.0,103100.6,964.63,-0.47,1.09
2025-05-10 16:00:00,short,sell,0.0,103100.6,964.58,-0.01,1.08
2025-05-10 18:00:00,short,buy - direction change,103132.0,0.0,964.24,-0.04,1.05
2025-05-10 18:00:00,long,buy,103132.0,0.0,964.19,-0.01,1.04
2025-05-11 04:00:00,long,sell - direction change,0.0,103961.9,971.9,0.8,1.84
2025-05-11 04:00:00,short,sell,0.0,103961.9,971.85,-0.01,1.84
2025-05-11 06:00:00,short,buy - direction change,103802.0,0.0,973.3,0.15,1.98
2025-05-11 06:00:00,long,buy,103802.0,0.0,973.25,-0.01,1.98
2025-05-12 06:00:00,long,sell - direction change,0.0,103934.0,974.44,0.12,2.1
2025-05-12 06:00:00,short,sell,0.0,103934.0,974.39,-0.01,2.1
2025-05-12 08:00:00,short,buy - direction change,104434.5,0.0,969.65,-0.49,1.61
2025-05-12 08:00:00,long,buy,104434.5,0.0,969.6,-0.01,1.6
2025-05-12 16:00:00,long,sell - direction change,0.0,102470.1,951.32,-1.89,-0.28
2025-05-12 16:00:00,short,sell,0.0,102470.1,951.27,-0.01,-0.29
