datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2025-01-01 00:00:00,short,sell,0.0,93530.0,999.95,-0.01,-0.01
2025-01-01 08:00:00,short,buy - direction change,93642.7,0.0,998.7,-0.13,-0.13
2025-01-01 08:00:00,long,buy,93642.7,0.0,998.65,-0.01,-0.14
2025-01-02 06:00:00,long,sell - direction change,0.0,95556.6,1019.0,2.04,1.9
2025-01-02 06:00:00,short,sell,0.0,95556.6,1018.95,-0.01,1.9
2025-01-02 08:00:00,short,buy - direction change,95799.9,0.0,1016.31,-0.26,1.64
2025-01-02 08:00:00,long,buy,95799.9,0.0,1016.26,-0.01,1.63
2025-01-02 18:00:00,long,sell - direction change,0.0,96729.2,1026.06,0.97,2.6
2025-01-02 18:00:00,short,sell,0.0,96729.2,1026.01,-0.01,2.59
2025-01-02 20:00:00,short,buy - direction change,97294.1,0.0,1019.97,-0.59,2.0
2025-01-02 20:00:00,long,buy,97294.1,0.0,1019.92,-0.01,2.0
2025-01-02 22:00:00,long,sell - direction change,0.0,97163.5,1018.5,-0.14,1.86
2025-01-02 22:00:00,short,sell,0.0,97163.5,1018.45,-0.01,1.86
2025-01-03 02:00:00,short,buy - direction change,96952.3,0.0,1020.61,0.21,2.07
2025-01-03 02:00:00,long,buy,96952.3,0.0,1020.56,-0.01,2.06
2025-01-03 04:00:00,long,sell - direction change,0.0,97024.2,1021.27,0.07,2.13
2025-01-03 04:00:00,short,sell,0.0,97024.2,1021.22,-0.01,2.13
2025-01-03 06:00:00,short,buy - direction change,96729.4,0.0,1024.27,0.3,2.43
2025-01-03 06:00:00,long,buy,96729.4,0.0,1024.22,-0.01,2.42
2025-01-03 16:00:00,long,sell - direction change,0.0,97491.8,1032.24,0.78,3.2
2025-01-03 16:00:00,short,sell,0.0,97491.8,1032.18,-0.01,3.2
2025-01-04 00:00:00,short,buy - direction change,98140.0,0.0,1025.27,-0.67,2.53
2025-01-04 00:00:00,long,buy,98140.0,0.0,1025.22,-0.01,2.52
2025-01-04 02:00:00,long,sell - direction change,0.0,97986.3,1023.56,-0.16,2.36
2025-01-04 02:00:00,short,sell,0.0,97986.3,1023.51,-0.01,2.36
2025-01-04 12:00:00,short,buy - direction change,97848.4,0.0,1024.9,0.14,2.49
2025-01-04 12:00:00,long,buy,97848.4,0.0,1024.85,-0.01,2.49
2025-01-04 20:00:00,long,sell - direction change,0.0,98129.3,1027.74,0.28,2.77
2025-01-04 20:00:00,short,sell,0.0,98129.3,1027.69,-0.01,2.77
2025-01-05 10:00:00,short,buy - direction change,97616.4,0.0,1033.01,0.52,3.28
2025-01-05 10:00:00,long,buy,97616.4,0.0,1032.96,-0.01,3.28
2025-01-05 12:00:00,long,sell - direction change,0.0,97607.6,1032.81,-0.01,3.26
2025-01-05 12:00:00,short,sell,0.0,97607.6,1032.76,-0.01,3.26
2025-01-05 16:00:00,short,buy - direction change,97990.1,0.0,1028.66,-0.4,2.86
2025-01-05 16:00:00,long,buy,97990.1,0.0,1028.61,-0.01,2.86
2025-01-05 20:00:00,long,sell - direction change,0.0,98049.2,1029.18,0.06,2.91
2025-01-05 20:00:00,short,sell,0.0,98049.2,1029.13,-0.01,2.91
2025-01-06 04:00:00,short,buy - direction change,99001.7,0.0,1019.08,-0.98,1.93
2025-01-06 04:00:00,long,buy,99001.7,0.0,1019.03,-0.01,1.93
2025-01-06 22:00:00,long,sell - direction change,0.0,101545.7,1045.16,2.56,4.49
2025-01-06 22:00:00,short,sell,0.0,101545.7,1045.11,-0.01,4.49
2025-01-07 00:00:00,short,buy - direction change,102185.9,0.0,1038.47,-0.64,3.85
2025-01-07 00:00:00,long,buy,102185.9,0.0,1038.42,-0.01,3.85
2025-01-07 02:00:00,long,sell - direction change,0.0,101869.3,1035.15,-0.31,3.53
2025-01-07 02:00:00,short,sell,0.0,101869.3,1035.1,-0.01,3.53
2025-01-07 17:48:00,short,buy - take_profit,96775.83499999999,0.0,1086.8,5.0,8.52
2025-01-07 18:00:00,long,buy,97242.4,0.0,1086.74,-0.01,8.52
2025-01-08 00:00:00,long,sell - direction change,0.0,96908.1,1082.95,-0.35,8.17
2025-01-08 00:00:00,short,sell,0.0,96908.1,1082.9,-0.01,8.16
2025-01-08 02:00:00,short,buy - direction change,96853.1,0.0,1083.46,0.05,8.21
2025-01-08 02:00:00,long,buy,96853.1,0.0,1083.4,-0.01,8.21
2025-01-08 04:00:00,long,sell - direction change,0.0,96487.5,1079.26,-0.38,7.83
2025-01-08 04:00:00,short,sell,0.0,96487.5,1079.21,-0.01,7.82
2025-01-08 08:00:00,short,buy - direction change,95608.9,0.0,1088.98,0.91,8.73
2025-01-08 08:00:00,long,buy,95608.9,0.0,1088.92,-0.01,8.72
2025-01-08 12:00:00,long,sell - direction change,0.0,95101.8,1083.1,-0.54,8.19
2025-01-08 12:00:00,short,sell,0.0,95101.8,1083.04,-0.01,8.18
2025-01-08 16:00:00,short,buy - direction change,95455.3,0.0,1078.96,-0.38,7.8
2025-01-08 16:00:00,long,buy,95455.3,0.0,1078.91,-0.01,7.8
2025-01-08 17:31:00,long,sell - stop_loss,0.0,92591.641,1046.49,-3.0,4.79
2025-01-08 18:00:00,long,buy,93957.6,0.0,1046.44,-0.01,4.79
2025-01-08 20:00:00,long,sell - direction change,0.0,94211.6,1049.21,0.27,5.05
2025-01-08 20:00:00,short,sell,0.0,94211.6,1049.16,-0.01,5.05
2025-01-09 02:00:00,short,buy - direction change,94946.9,0.0,1040.92,-0.79,4.26
2025-01-09 02:00:00,long,buy,94946.9,0.0,1040.87,-0.01,4.26
2025-01-09 04:00:00,long,sell - direction change,0.0,93966.1,1030.06,-1.04,3.22
2025-01-09 04:00:00,short,sell,0.0,93966.1,1030.01,-0.01,3.22
2025-01-09 06:00:00,short,buy - direction change,94438.7,0.0,1024.78,-0.51,2.71
2025-01-09 06:00:00,long,buy,94438.7,0.0,1024.73,-0.01,2.7
2025-01-09 10:00:00,long,sell - direction change,0.0,93464.6,1014.11,-1.04,1.67
2025-01-09 10:00:00,short,sell,0.0,93464.6,1014.06,-0.01,1.66
2025-01-09 12:00:00,short,buy - direction change,93410.1,0.0,1014.6,0.05,1.72
2025-01-09 12:00:00,long,buy,93410.1,0.0,1014.55,-0.01,1.71
2025-01-09 14:00:00,long,sell - direction change,0.0,91933.7,998.46,-1.59,0.12
2025-01-09 14:00:00,short,sell,0.0,91933.7,998.41,-0.01,0.12
2025-01-09 16:00:00,short,buy - direction change,94210.8,0.0,973.63,-2.48,-2.36
2025-01-09 16:00:00,long,buy,94210.8,0.0,973.59,-0.01,-2.37
2025-01-09 20:21:00,long,sell - stop_loss,0.0,91384.476,944.33,-3.01,-5.37
2025-01-09 22:00:00,short,sell,0.0,92062.3,944.28,-0.01,-5.38
2025-01-10 00:00:00,short,buy - direction change,92507.7,0.0,939.67,-0.49,-5.87
2025-01-10 00:00:00,long,buy,92507.7,0.0,939.62,-0.01,-5.87
2025-01-10 04:00:00,long,sell - direction change,0.0,93655.9,951.24,1.24,-4.63
2025-01-10 04:00:00,short,sell,0.0,93655.9,951.19,-0.01,-4.64
2025-01-10 10:00:00,short,buy - direction change,94738.5,0.0,940.15,-1.16,-5.8
2025-01-10 10:00:00,long,buy,94738.5,0.0,940.1,-0.01,-5.81
2025-01-10 16:00:00,long,sell - direction change,0.0,93695.9,929.71,-1.11,-6.91
2025-01-10 16:00:00,short,sell,0.0,93695.9,929.66,-0.01,-6.92
2025-01-10 20:00:00,short,buy - direction change,95275.4,0.0,913.94,-1.69,-8.61
2025-01-10 20:00:00,long,buy,95275.4,0.0,913.9,-0.01,-8.61
2025-01-10 22:00:00,long,sell - direction change,0.0,94571.3,907.1,-0.74,-9.36
2025-01-10 22:00:00,short,sell,0.0,94571.3,907.05,-0.01,-9.36
2025-01-11 04:00:00,short,buy - direction change,94163.1,0.0,910.92,0.43,-8.93
2025-01-11 04:00:00,long,buy,94163.1,0.0,910.88,-0.01,-8.94
2025-01-11 06:00:00,long,sell - direction change,0.0,94323.5,912.38,0.17,-8.77
2025-01-11 06:00:00,short,sell,0.0,94323.5,912.34,-0.01,-8.78
2025-01-11 08:00:00,short,buy - direction change,94204.3,0.0,913.44,0.12,-8.66
2025-01-11 08:00:00,long,buy,94204.3,0.0,913.4,-0.01,-8.66
2025-01-11 10:00:00,long,sell - direction change,0.0,94293.3,914.22,0.09,-8.57
2025-01-11 10:00:00,short,sell,0.0,94293.3,914.17,-0.01,-8.58
2025-01-11 16:00:00,short,buy - direction change,94371.5,0.0,913.37,-0.09,-8.67
2025-01-11 16:00:00,long,buy,94371.5,0.0,913.32,-0.01,-8.67
2025-01-11 18:00:00,long,sell - direction change,0.0,94125.7,910.9,-0.27,-8.94
2025-01-11 18:00:00,short,sell,0.0,94125.7,910.85,-0.01,-8.94
2025-01-12 08:00:00,short,buy - direction change,94295.1,0.0,909.17,-0.18,-9.13
2025-01-12 08:00:00,long,buy,94295.1,0.0,909.12,-0.01,-9.13
2025-01-12 12:00:00,long,sell - direction change,0.0,94211.2,908.27,-0.09,-9.23
2025-01-12 12:00:00,short,sell,0.0,94211.2,908.22,-0.01,-9.23
2025-01-12 18:00:00,short,buy - direction change,95096.8,0.0,899.64,-0.95,-10.18
2025-01-12 18:00:00,long,buy,95096.8,0.0,899.59,-0.01,-10.18
2025-01-12 20:00:00,long,sell - direction change,0.0,94632.4,895.16,-0.49,-10.67
2025-01-12 20:00:00,short,sell,0.0,94632.4,895.11,-0.01,-10.68
2025-01-13 08:00:00,short,buy - direction change,93557.9,0.0,905.23,1.13,-9.55
2025-01-13 08:00:00,long,buy,93557.9,0.0,905.18,-0.01,-9.55
2025-01-13 12:00:00,long,sell - stop_loss,0.0,90751.16299999999,877.98,-3.01,-12.56
2025-01-13 14:00:00,long,buy,91080.9,0.0,877.94,-0.01,-12.56
2025-01-13 22:00:00,long,sell - direction change,0.0,94172.8,907.7,3.39,-9.17
2025-01-13 22:00:00,short,sell,0.0,94172.8,907.65,-0.01,-9.18
2025-01-14 00:00:00,short,buy - direction change,94508.2,0.0,904.37,-0.36,-9.54
2025-01-14 00:00:00,long,buy,94508.2,0.0,904.33,-0.01,-9.55
2025-01-14 16:00:00,long,sell - direction change,0.0,96415.4,922.53,2.01,-7.53
2025-01-14 16:00:00,short,sell,0.0,96415.4,922.49,-0.01,-7.54
2025-01-14 18:00:00,short,buy - direction change,96492.5,0.0,921.7,-0.08,-7.62
